Transaction Date,Month,Bar Code,Equipment Id,Umoja EqpNo,Plate #,Asset #,Long Description,Owner Type,Owner Name,Location Id,TP Sub Type,Section/Unit,Receiving Person,Dest Odometer,Odometer Unit,Fuel Qty,Qty Unit,Full Tank,Std. FCU,Tolerance %,Adj. Std. FCU,FCU UOM,Txn FCU,ODO Diff,Monthly FCU,Transaction Id,Overconsumption %,Overconsumption Liter
24-12-22,2022 / 12,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103107,302325,km,130,litre,Y,12,20,14.4,litre/100 km,10.7438017,1210,,0103770004396658213UN-1671875769733-4623,,
10-01-23,2023 / 01,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103043,303791,km,47,litre,Y,12,20,14.4,litre/100 km,10.7061503,439,,0103770004396658213UN-1673358355985-4720,,
06-02-23,2023 / 02,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103220,306655,km,143,litre,Y,12,20,14.4,litre/100 km,10.6083086,1348,,01037700043966582152E-1675683459206-1079,,
09-05-23,2023 / 05,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103287,316141,km,124,litre,Y,12,20,14.4,litre/100 km,10.5621806,1174,,0103770004396658213L5-1683629094188-781,,
07-03-23,2023 / 03,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103255,309265,km,67,litre,Y,12,20,14.4,litre/100 km,10.485133,639,,0103770004396658213L5-1678196511929-21,,
19-11-22,2022 / 11,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103108,299434,km,102,litre,Y,12,20,14.4,litre/100 km,10.4722793,974,10.3557814,0103770004396658213UN-1668848259896-4414,,
09-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103392,321328,km,93,litre,Y,12,20,14.4,litre/100 km,10.4611924,889,,0103770004396658213L5-1686310667112-1258,,
07-07-22,2022 / 07,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103011,282948,km,86,litre,Y,12,20,14.4,litre/100 km,10.3614458,830,,0103770004396658213UN-1657198965814-3669,,
12-12-22,2022 / 12,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103083,301115,km,84,litre,Y,12,20,14.4,litre/100 km,10.2815177,817,10.2815177,0103770004396658213UN-1670828473239-4535,,
01-03-23,2023 / 03,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103266,308626,km,77,litre,Y,12,20,14.4,litre/100 km,10.2122016,754,,0103770004396658213UN-1677651909831-5044,,
09-11-22,2022 / 11,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103126,298460,km,61,litre,Y,12,20,14.4,litre/100 km,10.1666667,600,,0103770004396658213UN-1667986715336-4356,,
30-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103395,325715,km,138.01,litre,Y,12,20,14.4,litre/100 km,10.0297965,1376,9.9509098,0103770004396658213L5-1688120376873-1430,,
15-05-23,2023 / 05,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103412,317442,km,130,litre,Y,12,20,14.4,litre/100 km,9.9923136,1301,,0103770004396658213L5-1684147724406-836,,
19-01-23,2023 / 01,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103043,304473,km,68,litre,Y,12,20,14.4,litre/100 km,9.9706745,682,10.2586976,0103770004396658213UN-1674137888372-4776,,
27-01-23,2023 / 01,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103261,305307,km,83,litre,Y,12,20,14.4,litre/100 km,9.9520384,834,,0103770004396658213UN-1674812745529-4841,,
04-01-23,2023 / 01,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103175,303352,km,102,litre,Y,12,20,14.4,litre/100 km,9.9318403,1027,,0103770004396658213UN-1672829927200-4679,,
23-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103278,324339,km,102,litre,Y,12,20,14.4,litre/100 km,9.9029126,1030,,0103770004396658213L5-1687513287149-1317,,
31-03-23,2023 / 03,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103336,310920,km,119,litre,Y,12,20,14.4,litre/100 km,9.8919368,1203,10.2441151,0103770004396658213L5-1680263134084-383,,
12-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103322,322512,km,115,litre,Y,12,20,14.4,litre/100 km,9.7128378,1184,,0103770004396658213L5-1686576319767-1278,,
17-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103395,323309,km,77,litre,Y,12,20,14.4,litre/100 km,9.6612296,797,,0103770004396658214SR-1686985071155-183,,
13-04-23,2023 / 04,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103259,312879,km,91,litre,Y,12,20,14.4,litre/100 km,9.5890411,949,,0103770004396658213L5-1681377493267-632,,
18-04-23,2023 / 04,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103255,314043,km,110,litre,Y,12,20,14.4,litre/100 km,9.4501718,1164,,0103770004396658213O7-1681823976273-90,,
15-07-22,2022 / 07,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-102933,284330,km,130,litre,Y,12,20,14.4,litre/100 km,9.406657,1382,,0103770004396658213UN-1657870387949-3710,,
05-04-23,2023 / 04,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103257,311930,km,95,litre,Y,12,20,14.4,litre/100 km,9.4059406,1010,,0103770004396658213L5-1680688179045-501,,
27-10-22,2022 / 10,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103079,296732,km,86,litre,Y,12,20,14.4,litre/100 km,9.2672414,928,,0103770004396658213UN-1666868144338-4291,,
28-04-23,2023 / 04,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103276,314967,km,85,litre,Y,12,20,14.4,litre/100 km,9.1991342,924,9.417188,0103770004396658213L5-1682683850634-732,,
22-07-22,2022 / 07,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103004,285945,km,53,litre,Y,12,20,14.4,litre/100 km,0.2590927,20456,10.343677,0103770004396658213UN-1658502723097-3752,,
24-05-23,2023 / 05,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103322,419639,km,150,litre,Y,12,20,14.4,litre/100 km,0.1467753,102197,0.2705366,0103770004396658214SR-1684917785656-101,,
04-11-22,2022 / 11,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103126,297860,km,50,litre,Y,12,20,14.4,litre/100 km,0.0186483,268121,,0103770004396658213UN-1667560640836-4330,,
31-10-22,2022 / 10,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103108,29739,km,85,litre,Y,12,20,14.4,litre/100 km,-0.031836,-266993,-0.1372738,0103770004396658213UN-1667217680530-4309,,
02-06-23,2023 / 06,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103278,320439,km,84,litre,Y,12,20,14.4,litre/100 km,-0.0846774,-99200,,0103770004396658213L5-1685701808573-1199,,
21-07-22,2022 / 07,02176730-0-1,02176730,,UN 110,1-3R2XE4L,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,,MS1-103011,265489,km,127,litre,Y,12,20,14.4,litre/100 km,-0.6740619,-18841,,0103770004396658213UN-1658398937911-3738,,
24-02-23,2023 / 02,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103294,364943,km,104,litre,Y,12,20,14.4,litre/100 km,12.1779859,854,,0103770004396658213UN-1677241778535-5024,,
23-09-22,2022 / 09,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,351510,km,61,litre,Y,12,20,14.4,litre/100 km,11.7082534,521,,0103770004396658213UN-1663929761259-4082,,
16-07-22,2022 / 07,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-102942,344884,km,122,litre,Y,12,20,14.4,litre/100 km,11.65234,1047,,0103770004396658213UN-1657973067873-3717,,
21-04-23,2023 / 04,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103289,370294,km,115,litre,Y,12,20,14.4,litre/100 km,11.6514691,987,,0103770004396658214T9-1682065676441-108,,
26-06-23,2023 / 06,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103450,378906,km,145,litre,Y,12,20,14.4,litre/100 km,11.6372392,1246,,0103770004396658213L5-1687771977295-1327,,
16-09-22,2022 / 09,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,350989,km,59,litre,Y,12,20,14.4,litre/100 km,11.6370809,507,,0103770004396658213UN-1663338016410-4051,,
05-05-23,2023 / 05,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,372170,km,130,litre,Y,12,20,14.4,litre/100 km,11.5452931,1126,,0103770004396658214T9-1683306058893-141,,
25-10-22,2022 / 10,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103186,355645,km,48,litre,Y,12,20,14.4,litre/100 km,11.2412178,427,,0103770004396658213UN-1666683372241-4271,,
19-10-22,2022 / 10,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,355218,km,89,litre,Y,12,20,14.4,litre/100 km,11.1809045,796,11.1809045,0103770004396658213UN-1666168076948-4244,,
13-04-23,2023 / 04,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,369307,km,60,litre,Y,12,20,14.4,litre/100 km,11.1731844,537,,0103770004396658213L5-1681369682266-625,,
30-06-23,2023 / 06,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,379829,km,103,litre,Y,12,20,14.4,litre/100 km,11.1592633,923,11.1424542,0103770004396658213L5-1688114044366-1377,,
29-05-23,2023 / 05,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103277,375466,km,153,litre,Y,12,20,14.4,litre/100 km,11.0869565,1380,10.7099515,0103770004396658214SR-1685350681545-132,,
10-02-23,2023 / 02,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103293,364089,km,126,litre,Y,12,20,14.4,litre/100 km,11.0817942,1137,,0103770004396658213TI-1676024968807-982,,
13-06-23,2023 / 06,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103355,377660,km,79,litre,Y,12,20,14.4,litre/100 km,10.9722222,720,,0103770004396658213L5-1686653649052-1282,,
30-09-22,2022 / 09,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,352737,km,61,litre,Y,12,20,14.4,litre/100 km,10.971223,556,10.9534368,0103770004396658213UN-1664528782702-4133,,
25-07-22,2022 / 07,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-102805,346158,km,139,litre,Y,12,20,14.4,litre/100 km,10.9105181,1274,,0103770004396658213UN-1658745791667-3763,,
07-03-23,2023 / 03,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103289,366080,km,124,litre,Y,12,20,14.4,litre/100 km,10.9058927,1137,,0103770004396658213TI-1678175370079-1012,,
24-01-23,2023 / 01,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,362952,km,70,litre,Y,12,20,14.4,litre/100 km,10.8527132,645,,0103770004396658213UN-1674556404072-4815,,
30-07-22,2022 / 07,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-102665,346900,km,80,litre,Y,12,20,14.4,litre/100 km,10.7816712,742,10.8630952,0103770004396658213UN-1659171951024-3795,,
03-06-23,2023 / 06,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,376284,km,88,litre,Y,12,20,14.4,litre/100 km,10.7579462,818,,0103770004396658213L5-1685779026302-1204,,
09-01-23,2023 / 01,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103186,361815,km,100,litre,Y,12,20,14.4,litre/100 km,10.7411386,931,,0103770004396658213UN-1673249467283-4697,,
13-08-22,2022 / 08,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-102665,348648,km,130,litre,Y,12,20,14.4,litre/100 km,10.594947,1227,10.594947,0103770004396658213UN-1660368594445-3874,,
14-01-23,2023 / 01,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103062,362307,km,52,litre,Y,12,20,14.4,litre/100 km,10.5691057,492,,0103770004396658213UN-1673702359079-4747,,
11-11-22,2022 / 11,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,357692,km,51,litre,Y,12,20,14.4,litre/100 km,10.5371901,484,10.1075269,0103770004396658213UN-1668173989508-4370,,
14-05-23,2023 / 05,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103289,373120,km,100,litre,Y,12,20,14.4,litre/100 km,10.5263158,950,,0103770004396658214T9-1684071578672-154,,
18-11-22,2022 / 11,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,358379,km,72,litre,Y,12,20,14.4,litre/100 km,10.4803493,687,,0103770004396658213UN-1668766345718-4409,,
02-12-22,2022 / 12,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,359828,km,58,litre,Y,12,20,14.4,litre/100 km,10.4129264,557,10.4129264,0103770004396658213UN-1669969191992-4486,,
28-04-23,2023 / 04,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103294,371044,km,78,litre,Y,12,20,14.4,litre/100 km,10.4,750,11.1257696,0103770004396658213L5-1682671005186-724,,
06-06-23,2023 / 06,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,376940,km,68,litre,Y,12,20,14.4,litre/100 km,10.3658537,656,,0103770004396658213L5-1686052842713-1225,,
20-05-23,2023 / 05,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,374086,km,100,litre,Y,12,20,14.4,litre/100 km,10.3519669,966,,0103770004396658213L5-1684563579666-1073,,
03-08-22,2022 / 08,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-102666,347421,km,53,litre,Y,12,20,14.4,litre/100 km,10.1727447,521,,0103770004396658213UN-1659517116935-3812,,
21-12-22,2022 / 12,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103186,360884,km,106,litre,Y,12,20,14.4,litre/100 km,10.0378788,1056,,0103770004396658213UN-1671616146955-4590,,
09-11-22,2022 / 11,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,357208,km,90,litre,Y,12,20,14.4,litre/100 km,9.8792536,911,,0103770004396658213UN-1667992381958-4360,,
26-09-22,2022 / 09,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,352181,km,66,litre,Y,12,20,14.4,litre/100 km,9.8360656,671,,0103770004396658213UN-1664187433125-4101,,
31-03-23,2023 / 03,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103290,368026,km,38,litre,Y,12,20,14.4,litre/100 km,9.8191214,387,6.1151079,0103770004396658214T9-1680255469679-63,,
03-11-22,2022 / 11,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103133,356297,km,64,litre,Y,12,20,14.4,litre/100 km,9.8159509,652,,0103770004396658213UN-1667456796046-4321,,
25-11-22,2022 / 11,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,359271,km,87,litre,Y,12,20,14.4,litre/100 km,9.7533632,892,,0103770004396658213UN-1669368479836-4451,,
05-04-23,2023 / 04,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103370,368770,km,72,litre,Y,12,20,14.4,litre/100 km,9.6774194,744,,0103770004396658213L5-1680690200360-511,,
10-10-22,2022 / 10,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,354422,km,109,litre,Y,12,20,14.4,litre/100 km,6.4688427,1685,,0103770004396658213UN-1665387292834-4186,,
29-03-23,2023 / 03,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103289,367639,km,81,litre,Y,12,20,14.4,litre/100 km,5.1956382,1559,,0103770004396658214T9-1680094757842-59,,
12-09-22,2022 / 09,00677538-0-1,00677538,17051355,UN 115,MIT 11052,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,ARGCON,MS1-103051,350482,km,84,litre,Y,12,20,14.4,litre/100 km,4.5801527,1834,,0103770004396658213UN-1662967299090-4016,,
05-09-22,2022 / 09,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-102840,166665,km,92,litre,Y,12,20,14.4,litre/100 km,12.6547455,727,,0103770004396658213UN-1662373895307-3988,,
15-09-22,2022 / 09,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103189,167680,km,123,litre,Y,12,20,14.4,litre/100 km,12.1182266,1015,,0103770004396658213UN-1663226757295-4032,,
24-06-23,2023 / 06,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103122,195558,km,109,litre,Y,12,20,14.4,litre/100 km,11.4978903,948,,0103770004396658213L5-1687589769788-1323,,
09-08-22,2022 / 08,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-102661,164544,km,104,litre,Y,12,20,14.4,litre/100 km,11.1229947,935,,0103770004396658213UN-1660035646441-3850,,
10-02-23,2023 / 02,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103122,182153,km,124,litre,Y,12,20,14.4,litre/100 km,11.1011638,1117,,0103770004396658213UN-1676038445916-4938,,
26-08-22,2022 / 08,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103006,165938,km,154,litre,Y,12,20,14.4,litre/100 km,11.0473458,1394,11.0473458,0103770004396658213TI-1661506082297-715,,
29-09-22,2022 / 09,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103158,168843,km,128,litre,Y,12,20,14.4,litre/100 km,11.0060189,1163,11.5243343,0103770004396658213UN-1664426850770-4117,,
20-02-23,2023 / 02,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103122,183099,km,104,litre,Y,12,20,14.4,litre/100 km,10.9936575,946,11.0518662,0103770004396658213UN-1676889031707-4987,,
19-05-23,2023 / 05,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103301,192311,km,114,litre,Y,12,20,14.4,litre/100 km,10.8571429,1050,,0103770004396658214T9-1684498282392-164,,
14-10-22,2022 / 10,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103189,170078,km,133,litre,Y,12,20,14.4,litre/100 km,10.7692308,1235,10.7692308,0103770004396658213UN-1665751637332-4223,,
26-07-22,2022 / 07,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-102804,163609,km,114,litre,Y,12,20,14.4,litre/100 km,10.5360444,1082,10.5360444,0103770004396658213UN-1658812728856-3764,,
07-11-22,2022 / 11,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103187,172560,km,120,litre,Y,12,20,14.4,litre/100 km,10.5355575,1139,,0103770004396658213UN-1667817274479-4342,,
17-12-22,2022 / 12,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103187,176107,km,113,litre,Y,12,20,14.4,litre/100 km,10.2447869,1103,,0103770004396658213UN-1671260582763-4575,,
30-05-23,2023 / 05,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103328,193346,km,106,litre,Y,12,20,14.4,litre/100 km,10.2415459,1035,10.5515588,0103770004396658214SR-1685429580212-140,,
12-06-23,2023 / 06,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103301,194610,km,129,litre,Y,12,20,14.4,litre/100 km,10.2056962,1264,10.2056962,0103770004396658213L5-1686554698186-1271,,
02-02-23,2023 / 02,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103188,181036,km,136,litre,Y,12,20,14.4,litre/100 km,10.2025506,1333,,0103770004396658213UN-1675322220812-4877,,
29-12-22,2022 / 12,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103004,177313,km,123,litre,Y,12,20,14.4,litre/100 km,10.199005,1206,10.2208748,0103770004396658213UN-1672308441429-4642,,
25-02-23,2023 / 02,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103234,183886,km,80,litre,Y,12,20,14.4,litre/100 km,10.1651842,787,,0103770004396658213UN-1677316037013-5028,,
26-10-22,2022 / 10,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-102804,171421,km,134,litre,Y,12,20,14.4,litre/100 km,9.977662,1343,,0103770004396658213UN-1666776459599-4285,,
09-01-23,2023 / 01,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103122,178452,km,113,litre,Y,12,20,14.4,litre/100 km,9.9209833,1139,,0103770004396658213UN-1673251381988-4700,,
20-01-23,2023 / 01,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103004,179703,km,124,litre,Y,12,20,14.4,litre/100 km,9.9120703,1251,,0103770004396658213UN-1674201737183-4783,,
22-04-23,2023 / 04,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103122,189922,km,119,litre,Y,12,20,14.4,litre/100 km,9.8347107,1210,9.8347107,0103770004396658213L5-1682148244011-686,,
09-05-23,2023 / 05,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-103188,191261,km,129,litre,Y,12,20,14.4,litre/100 km,9.6340553,1339,,0103770004396658213L5-1683615769520-777,,
12-07-22,2022 / 07,01536851-0-1,01536851,,UN 119,MIT 11070,"TOYOTA, PRADO",UN,UNFICYP,Sector 1,,BRITCON,MS1-102880,162527,km,112,litre,Y,12,20,14.4,litre/100 km,5.8730991,1907,,0103770004396658213UN-1657625282111-3692,,
